INFO  11:10:06,007 | james.mailprocessor | Matcher All instantiated.
INFO  14:54:26,317 | james.mailetcontext | Local delivered mail Mail1493470466263-3eb93532-61bc-4360-86f5-aa0796ad9553 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:54:36,366 | james.mailetcontext | Local delivered mail Mail1493470476314-1b05a97b-1e55-42d3-905f-3c595be83dde sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:54:46,419 | james.mailetcontext | Local delivered mail Mail1493470486372-c6554fa4-6ffc-44b1-acb7-11e7701885dc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:54:56,471 | james.mailetcontext | Local delivered mail Mail1493470496426-cd5098b4-0245-46c5-92dc-54f1ae4c6ac0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:06,525 | james.mailetcontext | Local delivered mail Mail1493470506478-e78dc81d-7706-4bd8-9e15-c944a9bd57c1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:16,585 | james.mailetcontext | Local delivered mail Mail1493470516535-b275eeac-8821-42cf-8976-935fe7379287 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:26,635 | james.mailetcontext | Local delivered mail Mail1493470526594-cff719e5-be80-4178-ba9d-e1d1e6440f74 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:36,699 | james.mailetcontext | Local delivered mail Mail1493470536648-e9b3ffa0-d28b-408f-b303-5afa2511ba84 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:46,766 | james.mailetcontext | Local delivered mail Mail1493470546715-9152cbb7-4092-40b3-8511-51c38fac2f94 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:55:56,808 | james.mailetcontext | Local delivered mail Mail1493470556765-8ded1e04-b130-4d48-8903-df3a5265ef77 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:06,862 | james.mailetcontext | Local delivered mail Mail1493470566821-aece8ea7-33ff-4591-a149-007fbfc49072 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:16,921 | james.mailetcontext | Local delivered mail Mail1493470576878-46fb9f1e-c3ac-40e7-a6f0-88ffd089fdbe sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:26,970 | james.mailetcontext | Local delivered mail Mail1493470586929-15397dbc-3b6f-4ad8-bf32-6d1e9f0394eb sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:37,028 | james.mailetcontext | Local delivered mail Mail1493470596969-907343ec-5410-4403-a295-397b345d5b34 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:47,089 | james.mailetcontext | Local delivered mail Mail1493470607046-83c51afe-1222-45aa-8276-9f9e3a1a5c2d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:56:57,148 | james.mailetcontext | Local delivered mail Mail1493470617100-1ddf076e-33c4-4779-b57e-501f74d22a47 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:07,202 | james.mailetcontext | Local delivered mail Mail1493470627157-6f3994f5-fa87-46d5-9e57-7e2f7d44be5c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:17,293 | james.mailetcontext | Local delivered mail Mail1493470637234-24c3b25d-6082-4fbf-8d46-1518ee0e59c9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:27,335 | james.mailetcontext | Local delivered mail Mail1493470647294-ab5e8a1f-6aa2-4a91-94b3-f530f8ed0466 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:37,386 | james.mailetcontext | Local delivered mail Mail1493470657346-f4f25167-8b05-4bc8-b948-0138881f9817 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:47,452 | james.mailetcontext | Local delivered mail Mail1493470667400-f1a64ab2-3c87-43fa-a8b6-5695a2352c5c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:57:57,494 | james.mailetcontext | Local delivered mail Mail1493470677436-e5af4017-7a1d-4231-a78b-4dbbab693cb0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:07,551 | james.mailetcontext | Local delivered mail Mail1493470687506-d67c0ca2-c346-4b7b-bc8a-0efd22e01d46 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:17,603 | james.mailetcontext | Local delivered mail Mail1493470697562-bb416d66-8499-48c2-b2dd-c8a6e01ee863 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:27,661 | james.mailetcontext | Local delivered mail Mail1493470707617-93b3b7e8-8384-40de-bf5b-ebd8239a6fab sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:37,711 | james.mailetcontext | Local delivered mail Mail1493470717667-149c94a3-90eb-478d-81c5-870134dc0112 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:47,770 | james.mailetcontext | Local delivered mail Mail1493470727728-439095da-f256-4189-8e47-a742fe27f230 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:58:57,836 | james.mailetcontext | Local delivered mail Mail1493470737787-4137196e-4d8a-4762-813d-44d492f96c9a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:59:07,887 | james.mailetcontext | Local delivered mail Mail1493470747828-cc16f349-d8e9-41b4-a3cf-3d3baf1075d3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:59:19,947 | james.mailetcontext | Local delivered mail Mail1493470759902-fbfc0f6c-1c27-45db-9218-1c3c619a509d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:59:29,998 | james.mailetcontext | Local delivered mail Mail1493470769954-fe30d2dc-3ae7-4417-801b-3b8bec5399e2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:59:40,056 | james.mailetcontext | Local delivered mail Mail1493470779996-af16073b-91ab-4aea-bdb3-fb58b93f1c39 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:59:50,108 | james.mailetcontext | Local delivered mail Mail1493470790063-ed73cd02-2161-444b-9442-03a2325fb011 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:00,175 | james.mailetcontext | Local delivered mail Mail1493470800131-02bb5f4e-0736-4ef3-a651-9bc3fe4de77a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:10,244 | james.mailetcontext | Local delivered mail Mail1493470810203-cfea22fa-3e4c-4027-95b7-e983a3b68a74 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:20,308 | james.mailetcontext | Local delivered mail Mail1493470820264-cf71abc3-0fac-4f5a-b34d-e52f62f57fa3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:30,375 | james.mailetcontext | Local delivered mail Mail1493470830315-8884483e-cad5-4114-98ad-4b1cf8210939 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:40,420 | james.mailetcontext | Local delivered mail Mail1493470840374-490b6a3e-24d9-4943-a241-c9a7630f16e9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:00:50,485 | james.mailetcontext | Local delivered mail Mail1493470850433-c3af7a99-231b-4cf7-9a9a-52f9c6b1b55b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:00,536 | james.mailetcontext | Local delivered mail Mail1493470860474-b8a3b71e-2588-4cbc-bcb5-c9f7c64310dd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:10,607 | james.mailetcontext | Local delivered mail Mail1493470870545-0fae25f8-87c6-45a0-9ef8-5e2b4ab6b52a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:20,668 | james.mailetcontext | Local delivered mail Mail1493470880621-0995892c-fdd3-4439-8a27-e3c6273c0048 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:30,737 | james.mailetcontext | Local delivered mail Mail1493470890680-dfc4a116-796b-455c-951a-6eb5ad5f1ece sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:40,803 | james.mailetcontext | Local delivered mail Mail1493470900755-75b75353-c827-4b69-a1a8-875d9f56b40d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:01:50,860 | james.mailetcontext | Local delivered mail Mail1493470910817-a69f6b59-e4d1-45a6-8e8e-2945092337cd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:00,915 | james.mailetcontext | Local delivered mail Mail1493470920873-55c7c3e0-aaf7-4700-83ec-b491d791150d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:10,969 | james.mailetcontext | Local delivered mail Mail1493470930923-273dafd8-ccd1-4f63-a5a5-def9dc608357 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:21,024 | james.mailetcontext | Local delivered mail Mail1493470940981-09f00ce3-8629-4369-89a9-5aed27fdaec8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:31,081 | james.mailetcontext | Local delivered mail Mail1493470951037-ebcf5dc4-84b6-477d-982d-0abd0925d7bc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:41,136 | james.mailetcontext | Local delivered mail Mail1493470961082-944cbda3-880b-46b3-bf70-75ea72ae9635 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:02:51,182 | james.mailetcontext | Local delivered mail Mail1493470971149-4529786f-44fb-4717-8e93-2f5569d65eaa sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:01,252 | james.mailetcontext | Local delivered mail Mail1493470981201-1bf61136-2dc5-4c85-800e-988b74ff1810 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:11,316 | james.mailetcontext | Local delivered mail Mail1493470991255-b6dc0389-5dc4-4333-a154-007591163d13 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:21,370 | james.mailetcontext | Local delivered mail Mail1493471001326-bc5066f4-f294-4d61-9445-24d452921265 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:31,423 | james.mailetcontext | Local delivered mail Mail1493471011380-2619cec3-fbfe-43fd-96c5-14e09fe262f7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:41,491 | james.mailetcontext | Local delivered mail Mail1493471021448-4e4e6df3-599d-4bc2-b03f-c08f6eb601b1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:03:51,550 | james.mailetcontext | Local delivered mail Mail1493471031505-70d726c6-65af-40d8-9739-1877e4d780c3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:01,617 | james.mailetcontext | Local delivered mail Mail1493471041563-09bbccf3-ced9-4acd-a4cb-42705da4e353 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:11,666 | james.mailetcontext | Local delivered mail Mail1493471051624-57c133bb-52b6-4812-b013-985a09141e70 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:21,732 | james.mailetcontext | Local delivered mail Mail1493471061683-7215ed63-9358-4002-8dc9-c7e772b04f88 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:31,781 | james.mailetcontext | Local delivered mail Mail1493471071739-9e86fd65-711f-495e-97ff-43cc1c7499ee sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:41,833 | james.mailetcontext | Local delivered mail Mail1493471081778-c6b76a59-fa67-4790-958c-ba00d21af3d3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:04:51,900 | james.mailetcontext | Local delivered mail Mail1493471091850-c22e590e-6050-45d8-8cba-3ddd614afb2a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:01,952 | james.mailetcontext | Local delivered mail Mail1493471101904-03583348-bcf4-44bc-947a-b041279c180d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:12,016 | james.mailetcontext | Local delivered mail Mail1493471111969-0ac32878-d5eb-488e-81b1-8977e57e788b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:22,076 | james.mailetcontext | Local delivered mail Mail1493471122032-d4aad50d-52c4-4bf8-94de-ab7627c687e8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:32,131 | james.mailetcontext | Local delivered mail Mail1493471132087-09de3292-d749-4870-aa11-b6c82d2a0d73 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:42,188 | james.mailetcontext | Local delivered mail Mail1493471142139-e24f57a8-6694-4ec9-9e84-e57af758eb8b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:05:52,242 | james.mailetcontext | Local delivered mail Mail1493471152198-be021824-da0d-43ac-9500-f15e12c3e1d0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:02,315 | james.mailetcontext | Local delivered mail Mail1493471162263-613c66be-9ef2-4405-86d6-9ec09d69131c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:12,367 | james.mailetcontext | Local delivered mail Mail1493471172322-0533c875-bd54-4003-9496-b71c1468aa52 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:22,442 | james.mailetcontext | Local delivered mail Mail1493471182397-d78beced-d728-49f7-8536-0cb3f4e9262c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:32,632 | james.mailetcontext | Local delivered mail Mail1493471192493-71f9a0c0-9f56-4ca3-b8e0-d83e574b3765 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:42,638 | james.mailetcontext | Local delivered mail Mail1493471202581-2f43c039-3dca-4c28-bffb-63e124c7fc18 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:06:52,754 | james.mailetcontext | Local delivered mail Mail1493471212685-657bbf22-c917-4e3c-bd80-1ae9240c8a75 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:02,807 | james.mailetcontext | Local delivered mail Mail1493471222748-62b50618-56ad-4f99-9e0f-c1ae8350d58a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:12,868 | james.mailetcontext | Local delivered mail Mail1493471232814-ad5f47dd-cb89-4f79-8010-80c95bc5d177 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:23,001 | james.mailetcontext | Local delivered mail Mail1493471242928-cf1388e2-83e4-4a99-b837-b95671642191 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:33,048 | james.mailetcontext | Local delivered mail Mail1493471252998-178c6dac-3cc7-4f6e-b6b4-23458fd51fa2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:43,132 | james.mailetcontext | Local delivered mail Mail1493471263074-9a8d10e7-4372-4ddc-8415-3023435997f9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:07:53,184 | james.mailetcontext | Local delivered mail Mail1493471273141-f8bec698-7f83-4ae3-8697-5d3bfd8e6013 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:03,241 | james.mailetcontext | Local delivered mail Mail1493471283196-58d0a01d-adef-40ce-86b8-46d768a65ef3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:13,306 | james.mailetcontext | Local delivered mail Mail1493471293259-8807728c-7670-4831-ae57-ee8d82b8c3f9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:23,402 | james.mailetcontext | Local delivered mail Mail1493471303327-58165568-6dac-4693-b042-02b56af75751 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:33,505 | james.mailetcontext | Local delivered mail Mail1493471313452-94dce589-fc63-436d-9ace-9f4d6d0a0902 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:43,608 | james.mailetcontext | Local delivered mail Mail1493471323532-b97d9207-25d1-4b00-89ef-8c9a31d422c0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:08:53,701 | james.mailetcontext | Local delivered mail Mail1493471333642-6f5aad1f-c191-41df-92d3-bf1d8264948e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:03,752 | james.mailetcontext | Local delivered mail Mail1493471343704-466dee0e-91fd-4dc2-8cd2-a4a3e6b31d69 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:13,827 | james.mailetcontext | Local delivered mail Mail1493471353771-32f4254f-1eb7-4a0a-aad3-d2583098950e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:23,885 | james.mailetcontext | Local delivered mail Mail1493471363840-4c370f3b-e7f2-4368-8bea-f668fa674734 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:34,064 | james.mailetcontext | Local delivered mail Mail1493471373976-c634c6ff-0dcb-43c5-a3a1-9246e9d1e89f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:44,115 | james.mailetcontext | Local delivered mail Mail1493471384070-f0a4569d-e6bc-4ffd-8c51-3cecf5fb6a61 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:09:56,177 | james.mailetcontext | Local delivered mail Mail1493471396133-dafd11c4-f002-41ee-8d69-c45e79104b0c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:06,279 | james.mailetcontext | Local delivered mail Mail1493471406209-ede2017b-6549-45e3-b991-0e4e09197538 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:16,363 | james.mailetcontext | Local delivered mail Mail1493471416306-9f222b30-ef99-46e3-a046-bf379c924d3d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:26,430 | james.mailetcontext | Local delivered mail Mail1493471426372-297f4d28-ac88-419d-b21a-8ce865d57b8e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:36,522 | james.mailetcontext | Local delivered mail Mail1493471436465-bab01ccc-7ef3-48ff-b66f-e63332c9e0ed sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:46,595 | james.mailetcontext | Local delivered mail Mail1493471446539-2dd9e907-3178-4acc-9727-7323987478ca sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:10:56,678 | james.mailetcontext | Local delivered mail Mail1493471456622-4fb29981-940d-4a06-b0e6-69551875783d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:06,736 | james.mailetcontext | Local delivered mail Mail1493471466686-b490ba40-9e99-4c76-9fc9-3df638c6962f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:16,827 | james.mailetcontext | Local delivered mail Mail1493471476756-ddfd67d7-69c9-47b2-808a-0779c8cb50cf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:26,880 | james.mailetcontext | Local delivered mail Mail1493471486825-9c51e093-9a5e-4430-8b73-e35613b52d10 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:36,939 | james.mailetcontext | Local delivered mail Mail1493471496887-81dba68c-2b8a-445b-87f0-9518306ad105 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:47,052 | james.mailetcontext | Local delivered mail Mail1493471506987-839b7915-c170-489b-aeba-5c822f12fd87 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:11:57,144 | james.mailetcontext | Local delivered mail Mail1493471517081-ebc73b7c-9b1e-4874-a572-c7430d6205c1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:12:17,723 | james.mailetcontext | Local delivered mail Mail1493471537671-f6bf2b59-4d28-42e4-b6b1-bfe7a315287c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:12:27,778 | james.mailetcontext | Local delivered mail Mail1493471547735-8ed28281-1110-4a03-9296-d47b4dc63b7f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:12:37,859 | james.mailetcontext | Local delivered mail Mail1493471557801-049475dd-a611-4925-bb52-7c5c8d9abc60 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:12:47,932 | james.mailetcontext | Local delivered mail Mail1493471567871-a7def9e0-ec33-4690-8008-abf61c16f38b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:12:57,981 | james.mailetcontext | Local delivered mail Mail1493471577938-7929c13b-9be2-4f4e-b781-409b9d8344ea sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:13:08,045 | james.mailetcontext | Local delivered mail Mail1493471587997-687480bf-3a8f-4b14-90bf-7f90ebd7d8bf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:13:18,128 | james.mailetcontext | Local delivered mail Mail1493471598066-b84ffab4-3732-4839-a129-88d726d926b4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:13:28,196 | james.mailetcontext | Local delivered mail Mail1493471608142-f267b8cd-de53-485f-a0fd-db74f759eade sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:13:43,761 | james.mailetcontext | Local delivered mail Mail1493471623693-518c5d66-b4fb-4008-9e83-59bf643eb110 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:13:53,903 | james.mailetcontext | Local delivered mail Mail1493471633830-ca9c42e8-8294-4349-843d-91ccba50682d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:03,944 | james.mailetcontext | Local delivered mail Mail1493471643901-a5a75f31-fc22-44c5-9231-835ae207e6f7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:14,024 | james.mailetcontext | Local delivered mail Mail1493471653979-ced8e706-0dc1-4da3-821e-53de828b9b18 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:24,108 | james.mailetcontext | Local delivered mail Mail1493471664049-95f979bb-e668-4052-a7a2-d27954bd3cf3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:34,168 | james.mailetcontext | Local delivered mail Mail1493471674118-f5cc16ee-7153-4570-af61-b01f0e77dc24 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:44,229 | james.mailetcontext | Local delivered mail Mail1493471684178-97d1bd38-9ec0-4ef5-91cb-9ef4ff0f9470 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:14:54,295 | james.mailetcontext | Local delivered mail Mail1493471694246-13b5f06f-75ad-4f68-9207-b148085c090b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  15:15:04,374 | james.mailetcontext | Local delivered mail Mail1493471704319-b28ee0bc-60d8-4137-89c3-e012f7c27eda sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
